suggesting,"maybe selling parts of your body, like plasma?"
wishing,congratulations.
acknowledging,"i know, it probably feels lonely."
acknowledging,i know how you feel.
consoling,i hope he says yes!
suggesting,"maybe you can make friends outside of roommates, and then be able to be social outside of your apartment and be able to come home and have the peace and quiet."
questioning,did they give you a raise?
questioning,where from?
acknowledging,"yes, i know i wouldn't mind riding the donkey or mule down there."
acknowledging,i understand completely.
suggesting,maybe you're right to stick with it there.
wishing,good luck.
acknowledging,it's definitely awful.
sympathizing,so sorry to hear that.
wishing,congratulations!
suggesting,i think i should go again soon.
suggesting,well maybe they should think about emigrating south.
acknowledging,lot's of people seem to disagree with that
suggesting,"maybe get a new puppy to start loving/sharing life with, shelters have so many dogs that need homes!"
wishing,good luck!
wishing,congratulations!
acknowledging,me too.
acknowledging,i know that's gonna to be a terrible loss for the family.
suggesting,maybe you should ask i think that's the easiest way of discovering what is better for you!
agreeing,oh that sounds ominous!
encouraging,i hope everything is ok. you should probably go hide in the closet!
questioning,did you say something to the flight attendants?
questioning,how are you feeling today?
consoling,i hope he's doing well in school!
questioning,"i bet, what did it look like?"
acknowledging,i know how costly healthcare is.
agreeing,"that would be a nice surprise, now you need not go buy any hangers"
sympathizing,i am so sorry- turtles need a lot of care to thrive
agreeing,that sounds scary.
consoling,"well, i hope it works out well for you!"
sympathizing,"oh i'm sorry to hear that, were you thinking of buying another one?"
encouraging,i hope you can one day overcome your fear.
sympathizing,bless your heart.
agreeing,that sounds like fun!
questioning,"oh no, were you able to track it down?"
sympathizing,"ah, i'm sorry to hear that, is it for work or something else?"
consoling,i hope you don't spend it all too quickly.
acknowledging,that definitely changes things.
acknowledging,right me either.
encouraging,i hope you feel better soon.
agreeing,that sound like a lot of fun!
encouraging,i hope your daughter has a better experience.
acknowledging,absolutely.
sympathizing,i'm sorry for your loss.
consoling,"that's smart, i love a big turkey dinner the family will be pleased i bet."
agreeing,that sucks.
acknowledging,"most people i know would be too embarrassed or self-conscious to enjoy them, and they'd feel uncomfortable."
sympathizing,i am sorry to hear that.
agreeing,"that is great, i am so happy for you"
encouraging,hopefully it went to someone who needs it.
acknowledging,"i know what you mean, childhood friends are so important and treasured"
suggesting,maybe he needs a long break!
encouraging,i hope that nothing came of it though.
wishing,i wish you the very best.
sympathizing,i'm sorry.
suggesting,"i bet you will make a great bartender, maybe one of these days you will hook me up with a free drink"
agreeing,that sounds wonderful.
encouraging,"damn, hopefully you're doing better now."
agreeing,you sound really well prepared!
sympathizing,"headaches really suck, i'm so sorry to hear that."
suggesting,maybe you should slow down and only drink a bit at a time.
agreeing,that's sounds like a very smart and effective safety precaution.
sympathizing,i'm so sorry for your loss!
consoling,i hope he pulls through.
encouraging,hopefully he won't try it again on you or anyone else for that matter.
suggesting,maybe i will get one so i can be amused just like you.
encouraging,"poor dog, i hope she learns from it"
acknowledging,"i'm a reds fan myself........i know the braves have a good chance of winning their division and i agree, probably not made for a deep playoff ren."
acknowledging,"it's like i know i have it, just help me!"
suggesting,you could always make a collage with your favorite pictures!
acknowledging,i know how much my husbands pocket knives mean to him.
questioning,how's the wrist feeling now?
agreeing,that's great man.
encouraging,"well, if you're marriage survived, i hope things are better now."
acknowledging,me too... those are my favorite type of movies
questioning,dont we all
acknowledging,"i understand, life can do that to you, and looking back always bring fond memories"
wishing,good luck on your finals!
suggesting,maybe you can go the next day.
acknowledging,that is exactly what i did for mine...20 years ago.
acknowledging,i know that is something that i would even ever consider.
acknowledging,"i agree, cheating isn't rewarding."
questioning,but say something about what exactly?
questioning,why didn;t they split it up with more people.
consoling,i hope you do too!
agreeing,it must have been stressful.
consoling,hopefully she'll get more interested when she gets a bit older.
suggesting,"try not to get too mad, maybe he had a good reason and didn't want to share it."
sympathizing,"i'm sorry, does that happen often?"
encouraging,i hope you nab these guys and put them in jail!
encouraging,"yeah that's sad, i hope it found it's owner somehow."
questioning,whats the next step for her?
suggesting,"i think you'll be happy later on not having to wonder ""what if."""
questioning,are you currently saving up?
sympathizing,i'm sorry to hear that happened to you.
encouraging,"well, i hope it doesn't happen again."
sympathizing,i'm so sorry.
agreeing,that sucks.
wishing,i wish them all the best
acknowledging,confidence is definitely a good things to have when going on a date.
wishing,i wish you the most success.
wishing,"congratulations, you certainly deserve it :)"
wishing,i wish you luck and hope everything ends up going well.
suggesting,"i do miss that as well, maybe it will come back"
wishing,congratulations!
consoling,"that sounds amazing, i hope you both enjoy it!"
encouraging,"hopefully, you can make it up to your friend next time."
acknowledging,"i am sorry, we all have our moments of wanting to go back in time, i know i do."
acknowledging,i'd definitely agree to that.
wishing,congratulations on your pregnancy!
sympathizing,oh so sorry to hear that.
wishing,congratulations!
agreeing,it must have been hard not having your friend around for awhile.
encouraging,hopefully they will support you in the future.
suggesting,maybe go for a walk and get some fresh air.
wishing,congratulations on your successful relationship!
wishing,congratulations!
agreeing,you must have been very confident up there.
agreeing,that sounds like it was a gross situation.
sympathizing,i'm sorry to hear that.
questioning,was anyone hurt in your area?
questioning,did you get to relax at home?
acknowledging,me too.
encouraging,i hope you are able to make the best move for you.
wishing,congratulations!
agreeing,"oh, that has to be scary"
acknowledging,that happened to me too when i was in elementary school.
questioning,what car is it?
consoling,i hope you get it.
sympathizing,so sorry to hear that.
acknowledging,"i've lost both of mine, i know how you feel."
encouraging,i hope it din't take that much to get in.
encouraging,"hopefully, you won't make the same mistake next time."
agreeing,that sounds horrible!
wishing,wish you all the best
consoling,i hope you get re-energized.
questioning,"oh nice, have you met them yet?"
sympathizing,"i am sorry that happened, you will find another job"
consoling,i hope you have lots of fun!
sympathizing,it is always better to be safe than sorry.
wishing,congratulations then.
consoling,i hope you have a wonderful time!
sympathizing,sorry to hear that.
agreeing,i bet you were terrified!
questioning,can you trust her?
agreeing,"nice, you must be really anticipating it."
sympathizing,i am terribly sorry to hear that.
agreeing,that sounds pretty serious.
agreeing,i can understand why they mean so much to you!
sympathizing,"i am very sorry to hear that, that must be terrible...."
suggesting,"i know but i think we're meant to stay with our first loves honestly, but maybe that's too idealistic."
suggesting,maybe that will save you from having to do it later in the week.
acknowledging,"i agree, it's better to overpack than underpack."
encouraging,give it time and things will get better.
consoling,i hope you meet somebody then
acknowledging,me either!
suggesting,maybe i will try one day.
suggesting,"well, if that's how you feel then maybe it is best if you stay in the dugout and don't play the field."
wishing,good luck!
questioning,"that is amazing, what breed was it?"
consoling,"that sounds amazing, i hope they enjoy it a lot!"
acknowledging,i know what he meant to you.
sympathizing,i'm sorry that you feel lonely.
consoling,hopefully you helped.
consoling,i hope you do.
consoling,"i haven't been to the zoo in a long time, i hope you have fun."
wishing,oh congratulations!
consoling,i hope you pack lots of sunscreen.
encouraging,i hope it goes well.
wishing,congratulations!
sympathizing,i'm sorry to hear that.
encouraging,i hope they come back and everything is fine though.
questioning,what?
suggesting,"i know it means swallowing some pride, but if it's financial help you need, perhaps you could go the route of gofundme?"
consoling,hopefully it stays that way for you.
agreeing,"uh oh, well at least you won't be a lone when you watch a scary movie."
sympathizing,i'm sorry.
questioning,what thread count did you go with?
agreeing,thats great.
questioning,does he do that often that is not ok
consoling,i hope she gets better.
questioning,what is the class?
acknowledging,"oh, i know how that feels."
sympathizing,im so sorry to hear that :/
consoling,i hope she feels better soon!
encouraging,something juicy i hope.
wishing,congratulations on getting that far!
suggesting,"i'm sorry, maybe they will get back together."
suggesting,maybe they found a lover to share life with.
encouraging,hopefully they don't actually cause someone else to wreck.
consoling,i hope it's a good paying job.
encouraging,i hope you feel better soon!
sympathizing,"oh man, i am sorry!"
agreeing,"i can understand that for sure, just remember the good ones"
consoling,i hope it goes well as i've heard those can be tricky procedures
suggesting,maybe she didn't hear you?
agreeing,"get out and meet some cool people (easier said than done, i know)."
consoling,i hope your travel goes smoothly.
agreeing,that's very nice of you.
sympathizing,"omg that is so scary, i am so sorry to hear that."
wishing,all the best
wishing,well good luck for you.
encouraging,"you can take out a loan, but good luck, i hope you get it!"
questioning,"that would make me mad, do you have carpet or hardwood?"
encouraging,i hope you are able to resolve.
suggesting,maybe.
questioning,how long had it been since you had seen him?
agreeing,that is so cool.
agreeing,"that's awesome, i love fighting games."
wishing,but congratulations to you and your kid
agreeing,"wow that is great, good luck, your gonna need it with twins!"
sympathizing,i feel sorry for you.
encouraging,i hope you guys can work it out.
agreeing,sounds like a store you would find in daiagon alley!
questioning,what did you guys decide to do?
agreeing,that sounds like a blast.
suggesting,maybe you can track it ?
encouraging,"oh no, i hope you feel better soon."
encouraging,hopefully you are not to mad because of it.
questioning,did you get 20 years in prison?
sympathizing,i'm sorry to hear you are going through a rough patch.
encouraging,i am sure it will get better
encouraging,"i hope everything works out for you, i know how hard shut downs can be."
sympathizing,"i am sorry to hear that, hope you get some more?"
questioning,how much did those cost?
sympathizing,"oh, i'm so sorry!"
sympathizing,"aw, sorry about that!"
agreeing,that's pretty cool!
wishing,congratulations!
sympathizing,i'm sorry to hear that.
encouraging,"i agree, i try not to think about that, hopefully they will learn to treat others better."
acknowledging,i know someone with that.
agreeing,that sounds delicious!
wishing,congratulations!
encouraging,"i'm sorry to hear that, hopefully she naturally mellows out."
suggesting,maybe you can pay it forward next time you see someone buying a drink.
suggesting,maybe laxatives to make him really go!
encouraging,i hope it helps!
sympathizing,i'm sorry to hear that.
sympathizing,i'm sorry to hear that.
consoling,hopefully the right choice will make itself obvious to you in the near future.
questioning,how sad that it's ending before i even got to watch it!
acknowledging,i know that feeling for sure
questioning,is he not obeying your rules?
wishing,"good luck, i hope you win some good money!"
suggesting,maybe is time for vacations?
agreeing,that is great news!
sympathizing,sorry :(
acknowledging,it's definitely different than what i was used to.
suggesting,maybe you have a budding chef on your hands.
wishing,congratulations!
wishing,good luck with any future business ventures.
encouraging,i hope it's not too bad!
suggesting,you should celebrate with a drink or a nice dinner out maybe
consoling,"if you have a favorite team, i hope they have a good season!"
questioning,"impressive, what do you plan to do with the degree?"
sympathizing,"i am sorry, i am sure he is just being nice for the sake of not getting in trouble!"
agreeing,that's nice.
questioning,what kind of rock would you want to be?
suggesting,maybe it tasted good as well.
agreeing,that's so awesome!
questioning,what did you do?
questioning,oh that is good are you dieting or doing portion control?
sympathizing,i am so sorry for your loss.
consoling,i hope that her sickness hasn't been too taxing on you.
suggesting,maybe it's possible to find it!
acknowledging,i will definitely give it a try.
encouraging,i hope he learns from this and changes his path.
consoling,i hope not either but it's sweet!
acknowledging,me too!
encouraging,hopefully it isnt for anything horrid like drugs.
acknowledging,i know exactly whaat you're saying
suggesting,maybe surfing or hiking.
wishing,good luck!
agreeing,that's awesome of you!
acknowledging,i would have to agree with you there.
encouraging,i hope your dog gets better
acknowledging,i know how that feels.
agreeing,"that is so scary, i am glad that you are okay!"
wishing,"i have, and i plan to travel the world in 1-2 years with my wife, spain is amazing, you're going to enjoy yourself i wish you the best"
acknowledging,that is definitely  something to be proud of.
encouraging,hopefully they release a beta so we can play it earlier.
consoling,i hope your new degree helps you land the job you want!
acknowledging,me too!
sympathizing,i am sorry to hear that.we you expecting somthing very expensive?
agreeing,that would suck!
suggesting,you could always watch it online!
acknowledging,it worries me too
consoling,i hope you do well!
wishing,good luck!
suggesting,maybe i will check it out.
acknowledging,definitely take some time to vent out your anger.
wishing,congratulations.
acknowledging,"me too, maybe our wish will come true only time will tell."
sympathizing,aw i am so sorry to hear of your dogs passing.
consoling,i hope you find him.
sympathizing,im sorry.
agreeing,"i am sorry, that sounds gross"
questioning,was the dog friendly?
encouraging,hopefully you have better weather this weekend and can get out!
sympathizing,"oh, i'm sorry to hear that."
acknowledging,that's absolutely horrble
consoling,"haha, i bet, when she becomes a pro you can say you've been her fan since day one!"
sympathizing,sorry for the delay.
consoling,i hope you have a safe trip.
sympathizing,i'm sorry to hear that.
sympathizing,oh man i am sorry to hear that!
agreeing,must have felt so satisfying.
questioning,do you like mexican style foods?
consoling,well i hope you have fun and i hope she does well.
agreeing,that sounds so relaxing.
acknowledging,i guess you're right.
agreeing,"thats awesome, good friends are always there for each other."
acknowledging,me too.
acknowledging,"i agree, you made the right choice."
suggesting,maybe i'm too gullible as well because that would convince me!
wishing,good luck!'
wishing,early congratulations to ya!
sympathizing,"i love any and all animals, i'm sorry"
questioning,what show was it?
wishing,congratulations!
wishing,congratulations!
suggesting,maybe she'll be motivation for your friends son.
wishing,i wish you all the best!
agreeing,yeah that's pretty unacceptable.
questioning,do you feel like you did something wrong?
questioning,or are you a saver?
acknowledging,i agree.
agreeing,she sounds like a great mother!
consoling,i hope you are enjoying your time there.
suggesting,maybe you need to be a bit more careful until its fully healed.
suggesting,"maybe you could pretend it is charlotte, the benevolent spider."
wishing,congratulations!
agreeing,"it was on the carnival imagination cruise, it was awesome!"
wishing,congratulations to your brother!
questioning,where did you move too?
sympathizing,sorry to hear that.
consoling,i hope he has a good time in college.
acknowledging,"absolutely, it is one of my biggest pet peeves, especially when people accuse me of lying too."
agreeing,oh that's awesome!
sympathizing,"oh, i am sorry to hear that"
acknowledging,i know that feel
consoling,"that's terrible, i hope they are ok now."
acknowledging,i know the feeling too.
suggesting,maybe you should pay them back by interrrupting them?
agreeing,"oh, very cool."
consoling,"i do not have children yet, but hopefully in the future."
suggesting,maybe you like cats instead?
encouraging,i hope he gets the help he needs.
suggesting,maybe she liked that shagginess!
wishing,congratulations and good luck!
agreeing,that's nice.
encouraging,i hope things get better.
wishing,good luck with your project!
wishing,good luck with that then
acknowledging,we definitely have to trust our husbands to look after the little ones without us.
suggesting,maybe you can borrow them?
acknowledging,that has happened to me too.
encouraging,"thats true, but i hope some good luck comes your way soon.."
questioning,hows that working out for you.
questioning,"it seems as though everything turned our ok, right?"
acknowledging,me neither!
agreeing,that would be pretty exciting.
acknowledging,i know right.
encouraging,"she scared me too, i hope you're not scarred for life!"
encouraging,"i hope that is not true, because if it is that is gross."
suggesting,maybe he has forgotten how it feels to randomly be called into your bosses office.
consoling,"10 years is an amazing amount of time to be together, i hope for another 10 years!"
encouraging,well i hope it works out for you!
encouraging,well i hope you find him.
consoling,i hope you do amazing on your interview with them.
sympathizing,i'm sorry to hear that.
agreeing,it was still a nice thing to do
wishing,"i will gladly wish you all the luck in the world, if you would only tell me what i am wishing it for!"
sympathizing,"oh my, sorry to hear that."
sympathizing,"i'm so sorry, are you okay?"
sympathizing,sorry for your loss
consoling,"no, but i hope things work out for you in this new part of your life."
agreeing,"oh thats cool, what are you going to study"
agreeing,ugh that would freak me out!
acknowledging,now you must take the corrective so that it does not happen to you anymore
consoling,lol i hope your friend understood and they can still meet up or communicate and if things work out it's a funny to tell in the future.
suggesting,maybe next time!
agreeing,"awesome, i love pasta."
questioning,when do you take it?
questioning,what are you going to do with your amazing gift?
agreeing,awesome!
consoling,i hope everything goes well for you.
encouraging,something good hopefully!
sympathizing,i'm sorry you felt that way.
consoling,"well, i hope you have fun!"
acknowledging,"i know, they can be amazing when they are learning and exploring the world... however, i still don't think having a different colored cup than the one they wanted warrants the response they tend to give."
consoling,"hopefully you can avoid that, the swab to the back of your throat is a gross feeling!"
suggesting,or a cat maybe?
consoling,i hope you win!
suggesting,hope you wrote down his tag - maybe you could sweet-talk him into going for a drive!
wishing,"i wish you all the luck, but i bet you won't even need it."
sympathizing,i'm so sorry about that.
suggesting,well i think she should be the one to get you out of it!
sympathizing,i'm sorry.
sympathizing,i'm sorry to hear that.
suggesting,maybe they can patch it real quick.
acknowledging,i understand.
sympathizing,"sorry to hear that, the trouble of going to the doctor just to ""confirm"" its strep throat is the worst."
questioning,"oh wow, was it scary in there?"
suggesting,maybe going to the lake will cheer you up?
sympathizing,"i'm so sorry, but that made me laugh."
suggesting,i think you should keep them instead of throwing them away.
consoling,well hopefully you do well on it.
questioning,how many kids do you have?
questioning,"oof, are you sure you don't want to try a half marathon first?"
consoling,"i think called meg, i hope to see that sometime"
sympathizing,i am sorry to hear that.
consoling,hopefully our giant has the same deal lol
sympathizing,i'm sorry :(   i bet she got upset
agreeing,that really sounds like your brother is going through a rough time.
agreeing,i would have too.
agreeing,nice!
consoling,i hope you get it also!
consoling,hopefully within the next few years i can experience that!
agreeing,"that is awesome, thanks for taking the time to help kids grasp a new language!"
consoling,if he is guilty i hope he gets what's coming to him.
agreeing,cool.
questioning,didn't you check your bought items more thoroughly before putting them in a bag
agreeing,that's even more awesome.
agreeing,that is great!
consoling,"that's awesome, i bet it'll be in a nice secluded resort!"
consoling,i hope it is true though
sympathizing,i am so sorry to hear that.
questioning,do you think it will work out?
sympathizing,i am sorry.
sympathizing,i'm sorry you are going through that.
acknowledging,i understand.
wishing,"congratulations, that's amazing!"
encouraging,"i hope so, too!"
encouraging,i hope you can regain contact with them someday.
acknowledging,i completely understand
consoling,i hope you don't get any weird power outages.
acknowledging,i have been in that position with a credit card i forgot to pay when we moved and they didn't have the correct forwarding address.
encouraging,i hope everything works out for you.
agreeing,hey that's awesome!
sympathizing,"that's a shame, i'm sorry."
questioning,you mean tortures?
wishing,i wish you the best of luck!
acknowledging,me either.
consoling,i hope your dog is found safe.
questioning,is your dog ok?
acknowledging,i know what you mean.
wishing,i wish you all the best.
sympathizing,"oh, well i am still sorry for your loss"
wishing,"i wish you luck in that, the chances of winning the lottery are super slim!"
agreeing,that's great!
questioning,do you run into this issue a lot?
questioning,did you find the person who did it?
questioning,how long have you followed them?
agreeing,that sounds so exciting get ready for sleepless nights and long nights gambling.
acknowledging,i understand.. i wish life could be eaiser!
sympathizing,i am so sorry to hear that.
questioning,maybe you and the other tenets can lobby for additional parking somehow?
encouraging,hopefully your niece feels better now and hasn't lost too much.
encouraging,i hope you can work things out without too much drama.
encouraging,i hope your okay!
wishing,congratulations!
wishing,"oh thats nice, good luck"
acknowledging,oh me too.
wishing,"thats awesome, congratulations for sure"
agreeing,that's great.
questioning,did you do well
consoling,i hope he does well.
wishing,congratulations!
consoling,i hope you enjoy your home for many years to come.
agreeing,that's pretty neat.
encouraging,i hope no one gets hurt
agreeing,that's awesome.
encouraging,i hope none of them found a way home with you.
questioning,what is a aardvark?
consoling,i hope she is getting the donations she needs to keep doing this.
questioning,did you get i?
consoling,i hope you get it!
encouraging,hopefully something good is right around the corner!
suggesting,maybe you can meet half way for the holidays.
encouraging,"oh, that is sad, i hope she knows mistakes happen!"
wishing,well good luck and i'm sure you will.
agreeing,i imagine is very nice working from home.
suggesting,maybe they aren't right then.
wishing,congratulations.
wishing,good luck with your ticket!
encouraging,i hope you feel better soon!
agreeing,"so nice you are teaching him good manners, those are in short supply in adults these days!"
questioning,why don't you join some groups so you can meet some new people.
suggesting,maybe one day you can start selling those drawings for money.
questioning,what are you going to see on your trip?
agreeing,that sounds so relaxing!
questioning,have you been experiencing chronic pain?
consoling,i hope you really encourage her to stick to it and do well.
encouraging,i hope things get better for you.
consoling,"hopefully, she seems really smart."
agreeing,"ha, that sounds comical."
encouraging,hopefully you can go back and get it!
sympathizing,"i'm so sorry, you must feel terrible."
encouraging,i hope you got a warranty on it.
agreeing,cool.
wishing,good luck to you!
suggesting,"a lounging chair, or maybe  a computer desk chair?"
encouraging,hopefully they at least paid you overtime.
consoling,hopefully you hear something soon!
questioning,"ooh, did you pick your own numbers?"
consoling,well hopefully you won't die.
suggesting,maybe you could hire somebody for a few hours a week and join a gym or yoga class.
questioning,"oh cool, what was it about?"
consoling,i hope you will meet your true love soon!
consoling,i hope he does.
encouraging,i hope it goes better than you expect!
wishing,congratulations!
suggesting,"yeah i understand that, maybe they will take you?"
acknowledging,i know how you feel.
acknowledging,i know because sometimes technology doesnt work the way we want it too.. i hope you get to be together again soon.
questioning,oh yeah what kind of boat?
sympathizing,"i feel sorry for you, how did you reacted ?"
encouraging,"hopefully you an your mom made up, and maybe you got/can get another pet."
agreeing,"oh, i would be scared too."
consoling,i hope it goes smoothly!
acknowledging,"well, you definitely deserve it then!"
sympathizing,i'm so sorry!
questioning,no locks?
sympathizing,i'm so sorry that happened to you!
wishing,good luck!
consoling,hopefully you do go to college.
consoling,i hope he is okay.
acknowledging,absolutely!
suggesting,maybe they all came into work early just to surprise you!
questioning,do you usually do good in math?
sympathizing,i am sorry to hear that.
wishing,well good luck and i hope you have a great time with your friends and school
wishing,happy birthday!
suggesting,well then maybe it is time to get rid of them?
acknowledging,you're the first person i know that has an xperia
suggesting,maybe try a freddy mask this time.
acknowledging,i understand that completely
agreeing,"hahahaha, it's really scary to read scary stories at night.."
consoling,i bet you will do great!!
wishing,good luck.
acknowledging,"i understand that completely, well i hope you are able to go another day that you'd like"
acknowledging,"i agree with you there, i do not trust those eastern bloc countries."
consoling,"ugh, well i hope the best for you, that it is all nice and intact when you get back."
questioning,is it ok?
questioning,what kind of park is it?
encouraging,"that's insane, i hope you plan on returning that asap!"
encouraging,i hope you find someone new to share it with.
wishing,good luck with your learning
encouraging,hopefully it will not be too hard.
acknowledging,oh yeah i know what you mean about hospitals.
consoling,i hope i am long gone
agreeing,it's nice that you have pictures to look at and remember old times together.
consoling,i hope it works out.
sympathizing,i'm sorry it didn't come out well for you.
consoling,i hope its good news!
acknowledging,i know how that feels.
encouraging,"hm, i hope its not too costly to fixed!"
wishing,congratulations!
acknowledging,i understand completely.
sympathizing,im sorry to hear that.
sympathizing,"i'm sorry, but she'd be out of my house!"
encouraging,hopefully you can get a replacement.
sympathizing,i am so sorry!
encouraging,hopefully they are in a better place now.
encouraging,i hope everything is okay.
consoling,"excellent, hopefully you will share some of your wealth with me."
suggesting,oh well maybe you'll get your blessings in a different way you didn't expect
wishing,congratulations!
sympathizing,im sorry about that.
agreeing,that's great!
questioning,why?
wishing,congratulations.
agreeing,sounds pretty neat!
consoling,i bet no one else will mess with her either!
suggesting,maybe she could if you tried.
questioning,have you spoke to them about it?
consoling,i hope i can be a mom someday!
consoling,hopefully she can find something else quickly so she doesn't worry so much
consoling,i hope you have many good years to come as well.
wishing,"wow, heard that is a tough test, good luck and i'm sure you are prepared."
acknowledging,i understand.
encouraging,"i'm sorry you're having to go through that, i hope you're able to sell the home for a better price."
acknowledging,"i have two older brothers, so i know how that is."
suggesting,maybe you can call them?
questioning,perhaps he thought the same about you?
agreeing,they should be nicer!
questioning,how was it?
wishing,"that makes sense, well i wish you the best of luck!"
consoling,"hopefully, the meeting goes well."
sympathizing,i'm sorry it happened to you.
acknowledging,"i know it's very expensive to replace that part, so i'm sure you are relieved."
questioning,who stole them?
consoling,"oh wow im the same, i hope she gets it, its really stressful"
encouraging,"i hope it works for you, though."
acknowledging,losing a loved one is definitely one of the hardest things in life.
encouraging,"i am sorry to hear that, i hope you are able to succeed eventually!"
questioning,how long dd you do that for?
sympathizing,i'm sorry.
consoling,"nice, i hope they do well this season."
wishing,congratulations!
agreeing,oh that sucks
wishing,i wish you two the best with your new futures.
encouraging,"cheer up, something better will come along soon enough"
agreeing,that's pretty interesting!
agreeing,"oh no, i'm so sorry to hear that, it must have been hard on you"
agreeing,that's pretty cool.
wishing,congratulations!
questioning,yeah?
suggesting,maybe no one noticed it at all?
consoling,i hope so too!
wishing,"that's great, congratulations"
acknowledging,"i couldn't agree more,  sometimes it feels like i was a little kid just yesterday."
wishing,oh good luck!
acknowledging,"i agree, that movie is definitely ahead of it's time!"
consoling,i hope everything works out for you!
acknowledging,that is definitely the attitude to have.
questioning,are you ready for it?
sympathizing,"aw, i'm sorry."
agreeing,sounds like fun.
wishing,"congratulations, it sounds like you've really made it."
questioning,how were the local people?
suggesting,maybe try and understand why they believe in the things they do?
wishing,congratulations!
consoling,"oh cool, i hope it ends up being nice and tasty."
wishing,good luck!
consoling,i hope it turns out the way you want it to.
suggesting,"i always try to do things to avoid thinking about things like that, maybe you could do the same!"
suggesting,i think that should be on my bucket list though.
acknowledging,i know.
sympathizing,i am so sorry... what happened?
acknowledging,yea i know how you feel
questioning,has she been to an eye doctor or just a general dr?
agreeing,"wow, that sounds like where i went."
sympathizing,that's bad i'm sorry :(
acknowledging,"i agree 100%, you make a commitment , should stick too it"
encouraging,i hope it starts to not hurt so much.
agreeing,"i don't blame you, i would be scared too."
consoling,i hope you do well on your exam!
encouraging,"oh, well hopefully you learned some kind of lesson from this and it won't happen again."
acknowledging,now i understand why you were positively surprised!
sympathizing,"i am sorry, what did she want"
encouraging,i hope you pay her back when you can.
encouraging,"i am sure, i hope you can get a resolution"
suggesting,maybe the weather will change by then
consoling,i hope she is worthy of that trust
encouraging,"hopefully, another position opens up!"
consoling,i hope it continues!
sympathizing,i am so sorry about that!
questioning,direction of life swaying you away from your family?
sympathizing,"oh, i am sorry to hear that!"
wishing,good luck.
questioning,i guess you got an a?
encouraging,"good luck with that, i hope it works out!"
questioning,"wow, did he forget your address?"
agreeing,that's awesome.
consoling,i hope you do it!
wishing,good luck!!
questioning,"when my brother had his wedding, we just sat around and played video games"
suggesting,maybe next could be a promotion.how knows?
questioning,did he get hurt?
agreeing,"that sounds very nice, so glad you have that dress."
questioning,what do you think that you'll have ?
encouraging,hopefully not!
consoling,"i hope it ends well for you, though."
questioning,"that is a great feeling, what are you pusuing?"
encouraging,i hoped you swatted that beast with the biggest fly swatter available.
wishing,good luck!
wishing,congratulations!
wishing,i wish you the best of luck on your proposal and the possibility of it becoming a reality.
sympathizing,"wow, i'm sorry about getting fired, but it sounds like you've got guts!"
questioning,was your dog ok?
sympathizing,"am sorry, maybe you should wait until they are restocked"
wishing,congratulations!
wishing,i wish you all the best of health and happiness!!
wishing,i hope so - good luck
wishing,"i am sure you will, good luck"
wishing,congratulations!
acknowledging,i understand your feelings.
agreeing,awesome!
suggesting,maybe.
sympathizing,i'm sorry that happened to you
acknowledging,i understand.
suggesting,maybe you shouldn't go then.
questioning,what a great gift!
acknowledging,"i could understand how that might be considered weird, i agree."
sympathizing,i'm so sorry.
suggesting,maybe you should pay her back somehow.
encouraging,hopefully it's a simple process to get a new one made.
sympathizing,"ohh, i am sorry."
sympathizing,i am sorry to hear that.
suggesting,maybe she should take some art courses.
questioning,"oh no, is he territorial?"
consoling,well hopefully you threw it out.
suggesting,maybe try a bar with food!
suggesting,maybe you should amend the movie night rules with a different theme every time so they are more constrained to what they have to choose from!
sympathizing,i'm sorry to hear that.
questioning,"yeah, well maybe you can offer to pay for half of it instead?"
questioning,"wait, what?!"
sympathizing,i am so sorry.
encouraging,yeah hopefully all the hoopla over the first day distracted everyone.
suggesting,maybe the bank's fault?
consoling,"well, i hope everything turns out okay for you."
acknowledging,glad to hear you found it i know your heart was racing to find it especially if it was your favorite.
sympathizing,"oh, i""m sorry to hear that!"
wishing,well good luck with your future projects or your future job.
suggesting,maybe go earlier later?
consoling,"no, i meant i hope you get the funding."
consoling,i hope it goes well!
consoling,"congrats, i've heard that many twins have a special bond so i hope they have that and do well."
encouraging,i hope so too!
consoling,i hope you have a good workout at the gym!
sympathizing,i'm sorry.
encouraging,hopefully she will learn quickly that it's better to get her school work done quickly
agreeing,"that is great, at least there was something positive!"
suggesting,"well, i hope you get to talk to him more and maybe can get over there for a visit!"
questioning,what kind of food do they serve?
suggesting,it's alright maybe it's a working day and she has a surprise for you on saturday
agreeing,"cool, you guys can race and whoever loses gets a new one"
acknowledging,"hahaha, me too definitely"
sympathizing,i'm sorry to hear that.
questioning,oh no :( did you take him to the vet?
agreeing,that must've been nice.
questioning,did you guys celebrate?
acknowledging,i agree
wishing,you will be awesome glad it is something you are exciting about doing good luck.
sympathizing,"sorry to hear that, recovering from any pet lose is hard."
encouraging,i hope you feel better.
consoling,i hope that it turns out well!
encouraging,i hope everything is okay.
questioning,did anyone help you?
questioning,"good luck, are you pretty confident you're going to do well?"
sympathizing,i am sorry for your loss.
suggesting,maybe you could try putting it on a cute bird feeder so it'll be a little easier for them?
encouraging,"that sucks, i hope you win next time!"
questioning,was he surprised?
wishing,good luck to you!
suggesting,"maybe it will, i'll keep my fingers crossed for you!"
sympathizing,"i am sorry, i guess some friends just argue like that"
